350	350.00	81
351	351.00	87
352	352.00	71
353	353.00	95
354	354.00	84
355	355.00	65
356	356.00	66
357	357.00	77
358	358.00	83
359	359.00	61
360	360.00	81
361	361.00	85
362	362.00	72
363	363.00	63
364	364.00	83
365	365.00	70
366	366.00	68
367	367.00	67
368	368.00	63
369	369.00	70
370	370.00	73
371	371.00	72
372	372.00	68
373	373.00	67
374	374.00	76
375	375.00	58
376	376.00	52
377	377.00	82
378	378.00	64
379	379.00	70
380	380.00	59
381	381.00	64
382	382.00	71
383	383.00	72
384	384.00	71
385	385.00	58
386	386.00	62
387	387.00	59
388	388.00	61
389	389.00	57
390	390.00	51
391	391.00	59
392	392.00	61
393	393.00	61
394	394.00	66
395	395.00	66
396	396.00	54
397	397.00	59
398	398.00	55
399	399.00	54
400	400.00	49
401	401.00	51
402	402.00	57
403	403.00	45
404	404.00	56
405	405.00	52
406	406.00	60
407	407.00	44
408	408.00	49
409	409.00	70
410	410.00	56
411	411.00	47
412	412.00	62
413	413.00	42
414	414.00	47
415	415.00	63
416	416.00	43
417	417.00	51
418	418.00	58
419	419.00	40
420	420.00	54
421	421.00	41
422	422.00	51
423	423.00	63
424	424.00	57
425	425.00	43
426	426.00	53
427	427.00	50
428	428.00	54
429	429.00	41
430	430.00	46
431	431.00	54
432	432.00	50
433	433.00	48
434	434.00	43
435	435.00	43
436	436.00	43
437	437.00	42
438	438.00	52
439	439.00	39
440	440.00	43
441	441.00	39
442	442.00	49
443	443.00	40
444	444.00	47
445	445.00	39
446	446.00	36
447	447.00	46
448	448.00	35
449	449.00	42
450	450.00	35
451	451.00	38
452	452.00	31
453	453.00	42
454	454.00	38
455	455.00	50
456	456.00	43
457	457.00	43
458	458.00	37
459	459.00	39
460	460.00	38
461	461.00	40
462	462.00	41
463	463.00	36
464	464.00	41
465	465.00	31
466	466.00	31
467	467.00	24
468	468.00	31
469	469.00	37
470	470.00	40
471	471.00	41
472	472.00	34
473	473.00	28
474	474.00	25
475	475.00	32
476	476.00	35
477	477.00	27
478	478.00	32
479	479.00	30
480	480.00	24
481	481.00	30
482	482.00	25
483	483.00	27
484	484.00	24
485	485.00	33
486	486.00	30
487	487.00	23
488	488.00	25
489	489.00	32
490	490.00	33
491	491.00	25
492	492.00	22
493	493.00	13
494	494.00	33
495	495.00	30
496	496.00	27
497	497.00	23
498	498.00	25
499	499.00	22
500	500.00	24
501	501.00	21
502	502.00	26
503	503.00	15
504	504.00	20
505	505.00	29
506	506.00	21
507	507.00	26
508	508.00	23
509	509.00	20
510	510.00	27
511	511.00	18
512	512.00	11
513	513.00	21
514	514.00	19
515	515.00	18
516	516.00	16
517	517.00	21
518	518.00	11
519	519.00	21
520	520.00	31
521	521.00	22
522	522.00	24
523	523.00	20
524	524.00	15
525	525.00	18
526	526.00	9
527	527.00	23
528	528.00	16
529	529.00	21
530	530.00	17
531	531.00	16
532	532.00	16
533	533.00	8
534	534.00	12
535	535.00	8
536	536.00	14
537	537.00	11
538	538.00	16
539	539.00	13
540	540.00	11
541	541.00	17
542	542.00	10
543	543.00	14
544	544.00	17
545	545.00	7
546	546.00	9
547	547.00	14
548	548.00	9
549	549.00	10
550	550.00	10
551	551.00	15
552	552.00	9
553	553.00	15
554	554.00	10
555	555.00	6
556	556.00	7
557	557.00	11
558	558.00	6
559	559.00	8
560	560.00	6
561	561.00	3
562	562.00	9
563	563.00	5
564	564.00	13
565	565.00	9
566	566.00	5
567	567.00	7
568	568.00	6
569	569.00	3
570	570.00	6
571	571.00	6
572	572.00	4
573	573.00	8
574	574.00	6
575	575.00	3
576	576.00	5
577	577.00	5
578	578.00	4
579	579.00	1
580	580.00	1
581	581.00	6
582	582.00	0
583	583.00	3
584	584.00	2
585	585.00	7
586	586.00	6
587	587.00	0
588	588.00	1
589	589.00	5
590	590.00	3
591	591.00	1
592	592.00	4
593	593.00	0
594	594.00	5
595	595.00	3
596	596.00	2
597	597.00	3
598	598.00	1
599	599.00	0
600	600.00	5
601	601.00	1
602	602.00	3
603	603.00	0
604	604.00	0
605	605.00	0
606	606.00	5
607	607.00	0
608	608.00	0
609	609.00	0
610	610.00	3
611	611.00	1
612	612.00	2
613	613.00	3
614	614.00	4
615	615.00	1
616	616.00	0
617	617.00	0
618	618.00	2
619	619.00	0
620	620.00	0
621	621.00	0
622	622.00	1
623	623.00	1
624	624.00	1
625	625.00	0
626	626.00	0
627	627.00	0
628	628.00	1
629	629.00	1
630	630.00	0
631	631.00	1
632	632.00	0
633	633.00	0
634	634.00	0
635	635.00	1
636	636.00	0
637	637.00	1
638	638.00	2
639	639.00	1
640	640.00	3
641	641.00	1
642	642.00	0
643	643.00	0
644	644.00	0
645	645.00	0
646	646.00	0
647	647.00	2
648	648.00	1
649	649.00	0
650	650.00	0
651	651.00	1
652	652.00	1
653	653.00	2
654	654.00	0
655	655.00	0
656	656.00	0
657	657.00	0
658	658.00	0
659	659.00	0
660	660.00	1
661	661.00	0
662	662.00	0
663	663.00	0
664	664.00	0
665	665.00	0
666	666.00	0
667	667.00	0
668	668.00	0
669	669.00	1
670	670.00	0
671	671.00	0
672	672.00	0
673	673.00	0
674	674.00	0
675	675.00	1
676	676.00	0
677	677.00	0
678	678.00	0
679	679.00	0
680	680.00	0
681	681.00	0
682	682.00	0
683	683.00	0
684	684.00	1
685	685.00	0
686	686.00	0
687	687.00	1
688	688.00	0
689	689.00	0
690	690.00	0
691	691.00	2
692	692.00	0
693	693.00	0
694	694.00	2
695	695.00	0
696	696.00	1
697	697.00	0
698	698.00	0
699	699.00	0
700	700.00	0
701	701.00	0
702	702.00	0
703	703.00	1
704	704.00	0
705	705.00	0
706	706.00	0
707	707.00	0
708	708.00	0
709	709.00	0
710	710.00	0
711	711.00	0
712	712.00	0
713	713.00	0
714	714.00	0
715	715.00	0
716	716.00	0
717	717.00	0
718	718.00	0
719	719.00	0
720	720.00	0
721	721.00	1
722	722.00	2
723	723.00	0
724	724.00	0
725	725.00	0
726	726.00	0
727	727.00	0
728	728.00	0
729	729.00	0
730	730.00	1
731	731.00	0
732	732.00	0
733	733.00	0
734	734.00	0
735	735.00	0
736	736.00	0
737	737.00	0
738	738.00	0
739	739.00	0
740	740.00	0
741	741.00	1
742	742.00	0
743	743.00	1
744	744.00	0
745	745.00	0
746	746.00	0
747	747.00	0
748	748.00	0
749	749.00	0
750	750.00	1
751	751.00	0
752	752.00	0
753	753.00	1
754	754.00	0
755	755.00	0
756	756.00	0
757	757.00	0
758	758.00	0
759	759.00	0
760	760.00	0
761	761.00	0
762	762.00	1
763	763.00	0
764	764.00	1
765	765.00	0
766	766.00	0
767	767.00	0
768	768.00	0
769	769.00	0
770	770.00	0
771	771.00	0
772	772.00	1
773	773.00	0
774	774.00	0
775	775.00	0
776	776.00	1
777	777.00	0
778	778.00	0
779	779.00	0
780	780.00	0
781	781.00	1
782	782.00	0
783	783.00	0
784	784.00	0
785	785.00	0
786	786.00	0
787	787.00	0
788	788.00	0
789	789.00	2
790	790.00	0
791	791.00	0
792	792.00	0
793	793.00	0
794	794.00	0
795	795.00	0
796	796.00	0
797	797.00	1
798	798.00	0
799	799.00	0
800	800.00	0
801	801.00	0
802	802.00	0
803	803.00	0
804	804.00	0
805	805.00	0
806	806.00	0
807	807.00	1
808	808.00	0
809	809.00	0
810	810.00	0
811	811.00	1
812	812.00	0
813	813.00	0
814	814.00	1
815	815.00	0
816	816.00	0
817	817.00	0
818	818.00	0
819	819.00	0
820	820.00	0
821	821.00	0
822	822.00	1
823	823.00	0
824	824.00	0
825	825.00	0
826	826.00	0
827	827.00	0
828	828.00	0
829	829.00	1
830	830.00	0
831	831.00	0
832	832.00	0
833	833.00	0
834	834.00	0
835	835.00	1
836	836.00	0
837	837.00	1
838	838.00	0
839	839.00	0
840	840.00	1
841	841.00	0
842	842.00	0
843	843.00	1
844	844.00	0
845	845.00	0
846	846.00	0
847	847.00	1
848	848.00	0
849	849.00	0
850	850.00	1
851	851.00	0
852	852.00	0
853	853.00	0
854	854.00	0
855	855.00	0
856	856.00	0
857	857.00	0
858	858.00	1
859	859.00	0
860	860.00	0
861	861.00	0
862	862.00	1
863	863.00	0
864	864.00	1
865	865.00	0
866	866.00	0
867	867.00	0
868	868.00	0
869	869.00	1
870	870.00	0
871	871.00	0
872	872.00	0
873	873.00	0
874	874.00	1
875	875.00	0
876	876.00	0
877	877.00	0
878	878.00	0
879	879.00	0
880	880.00	0
881	881.00	0
882	882.00	0
883	883.00	0
884	884.00	0
885	885.00	0
886	886.00	0
887	887.00	0
888	888.00	0
889	889.00	0
890	890.00	0
891	891.00	0
892	892.00	0
893	893.00	0
894	894.00	0
895	895.00	0
896	896.00	0
897	897.00	0
898	898.00	0
899	899.00	0
900	900.00	0
901	901.00	1
902	902.00	0
903	903.00	0
904	904.00	0
905	905.00	0
906	906.00	0
907	907.00	0
908	908.00	0
909	909.00	0
910	910.00	0
911	911.00	0
912	912.00	0
913	913.00	0
914	914.00	1
915	915.00	1
916	916.00	0
917	917.00	0
918	918.00	0
919	919.00	0
920	920.00	0
921	921.00	0
922	922.00	0
923	923.00	0
924	924.00	0
925	925.00	0
926	926.00	0
927	927.00	0
928	928.00	0
929	929.00	1
930	930.00	0
931	931.00	0
932	932.00	0
933	933.00	0
934	934.00	0
935	935.00	0
936	936.00	0
937	937.00	0
938	938.00	0
939	939.00	0
940	940.00	0
941	941.00	0
942	942.00	0
943	943.00	0
944	944.00	0
945	945.00	0
946	946.00	0
947	947.00	0
948	948.00	0
949	949.00	0
950	950.00	0
951	951.00	0
952	952.00	0
953	953.00	0
954	954.00	0
955	955.00	0
956	956.00	0
957	957.00	0
958	958.00	0
959	959.00	0
960	960.00	0
961	961.00	0
962	962.00	0
963	963.00	0
964	964.00	0
965	965.00	0
966	966.00	0
967	967.00	0
968	968.00	0
969	969.00	0
970	970.00	0
971	971.00	0
972	972.00	0
973	973.00	0
974	974.00	0
975	975.00	0
976	976.00	0
977	977.00	0
978	978.00	0
979	979.00	0
980	980.00	0
981	981.00	0
982	982.00	1
983	983.00	0
984	984.00	0
985	985.00	0
986	986.00	0
987	987.00	0
988	988.00	0
989	989.00	0
990	990.00	0
991	991.00	0
992	992.00	1
993	993.00	0
994	994.00	0
995	995.00	0
996	996.00	0
997	997.00	0
998	998.00	0
999	999.00	0
1000	1000.00	0
1001	1001.00	0
1002	1002.00	0
1003	1003.00	1
1004	1004.00	0
1005	1005.00	0
1006	1006.00	0
1007	1007.00	0
1008	1008.00	0
1009	1009.00	0
1010	1010.00	0
1011	1011.00	0
1012	1012.00	0
1013	1013.00	0
1014	1014.00	0
1015	1015.00	0
1016	1016.00	0
1017	1017.00	0
1018	1018.00	0
1019	1019.00	0
1020	1020.00	0
1021	1021.00	1
1022	1022.00	0
1023	1023.00	0
1024	1024.00	0
1025	1025.00	0
1026	1026.00	0
1027	1027.00	0
1028	1028.00	0
1029	1029.00	0
1030	1030.00	0
1031	1031.00	0
1032	1032.00	0
1033	1033.00	0
1034	1034.00	0
1035	1035.00	0
1036	1036.00	0
1037	1037.00	0
1038	1038.00	0
1039	1039.00	0
1040	1040.00	0
1041	1041.00	0
1042	1042.00	0
1043	1043.00	0
1044	1044.00	0
1045	1045.00	0
1046	1046.00	0
1047	1047.00	0
1048	1048.00	0
1049	1049.00	0
1050	1050.00	0
1051	1051.00	0
1052	1052.00	0
1053	1053.00	0
1054	1054.00	0
1055	1055.00	0
1056	1056.00	0
1057	1057.00	0
1058	1058.00	0
1059	1059.00	0
1060	1060.00	0
1061	1061.00	0
1062	1062.00	0
1063	1063.00	0
1064	1064.00	0
1065	1065.00	0
1066	1066.00	0
1067	1067.00	0
1068	1068.00	0
1069	1069.00	0
1070	1070.00	0
1071	1071.00	0
1072	1072.00	0
1073	1073.00	0
1074	1074.00	0
1075	1075.00	0
1076	1076.00	0
1077	1077.00	0
1078	1078.00	0
1079	1079.00	0
1080	1080.00	0
1081	1081.00	0
1082	1082.00	0
1083	1083.00	0
1084	1084.00	0
1085	1085.00	0
1086	1086.00	0
1087	1087.00	0
1088	1088.00	0
1089	1089.00	0
1090	1090.00	0
1091	1091.00	0
1092	1092.00	0
1093	1093.00	0
1094	1094.00	0
1095	1095.00	0
1096	1096.00	0
1097	1097.00	0
1098	1098.00	0
1099	1099.00	0
1100	1100.00	0
1101	1101.00	0
1102	1102.00	0
1103	1103.00	0
1104	1104.00	0
1105	1105.00	0
1106	1106.00	0
1107	1107.00	0
1108	1108.00	0
1109	1109.00	0
1110	1110.00	0
1111	1111.00	0
1112	1112.00	0
1113	1113.00	0
1114	1114.00	0
1115	1115.00	0
1116	1116.00	0
1117	1117.00	0
1118	1118.00	0
1119	1119.00	0
1120	1120.00	0
1121	1121.00	0
1122	1122.00	0
1123	1123.00	0
1124	1124.00	0
1125	1125.00	0
1126	1126.00	0
1127	1127.00	0
1128	1128.00	0
1129	1129.00	0
1130	1130.00	0
1131	1131.00	0
1132	1132.00	0
1133	1133.00	0
1134	1134.00	0
1135	1135.00	0
1136	1136.00	0
1137	1137.00	0
1138	1138.00	0
1139	1139.00	0
1140	1140.00	0
1141	1141.00	0
1142	1142.00	0
1143	1143.00	0
1144	1144.00	0
1145	1145.00	0
1146	1146.00	0
1147	1147.00	0
1148	1148.00	0
1149	1149.00	0
1150	1150.00	0
1151	1151.00	0
1152	1152.00	0
1153	1153.00	0
1154	1154.00	0
1155	1155.00	0
1156	1156.00	0
1157	1157.00	0
1158	1158.00	0
1159	1159.00	0
1160	1160.00	0
1161	1161.00	0
1162	1162.00	0
1163	1163.00	0
1164	1164.00	0
1165	1165.00	0
1166	1166.00	0
1167	1167.00	0
1168	1168.00	0
1169	1169.00	0
1170	1170.00	0
1171	1171.00	0
1172	1172.00	0
1173	1173.00	0
1174	1174.00	0
1175	1175.00	0
1176	1176.00	0
1177	1177.00	0
1178	1178.00	0
1179	1179.00	0
1180	1180.00	0
1181	1181.00	0
1182	1182.00	0
1183	1183.00	0
1184	1184.00	0
1185	1185.00	0
1186	1186.00	0
1187	1187.00	0
1188	1188.00	0
1189	1189.00	0
1190	1190.00	0
1191	1191.00	0
1192	1192.00	0
1193	1193.00	0
1194	1194.00	0
1195	1195.00	0
1196	1196.00	0
1197	1197.00	0
1198	1198.00	0
1199	1199.00	0
1200	1200.00	0
1201	1201.00	0
1202	1202.00	0
1203	1203.00	0
1204	1204.00	0
1205	1205.00	0
1206	1206.00	0
1207	1207.00	0
1208	1208.00	0
1209	1209.00	0
1210	1210.00	0
1211	1211.00	0
1212	1212.00	0
1213	1213.00	0
1214	1214.00	0
1215	1215.00	0
1216	1216.00	0
1217	1217.00	0
1218	1218.00	0
1219	1219.00	0
1220	1220.00	0
1221	1221.00	0
1222	1222.00	0
1223	1223.00	0
1224	1224.00	0
1225	1225.00	0
1226	1226.00	0
1227	1227.00	0
1228	1228.00	0
1229	1229.00	0
1230	1230.00	0
1231	1231.00	0
1232	1232.00	0
1233	1233.00	0
1234	1234.00	0
1235	1235.00	0
1236	1236.00	0
1237	1237.00	0
1238	1238.00	0
1239	1239.00	0
1240	1240.00	0
1241	1241.00	0
1242	1242.00	0
1243	1243.00	0
1244	1244.00	0
1245	1245.00	0
1246	1246.00	0
1247	1247.00	0
1248	1248.00	0
1249	1249.00	0
1250	1250.00	0
1251	1251.00	0
1252	1252.00	0
1253	1253.00	0
1254	1254.00	0
1255	1255.00	0
1256	1256.00	0
1257	1257.00	0
1258	1258.00	0
1259	1259.00	0
1260	1260.00	0
1261	1261.00	0
1262	1262.00	0
1263	1263.00	0
1264	1264.00	0
1265	1265.00	0
1266	1266.00	0
1267	1267.00	0
1268	1268.00	0
1269	1269.00	0
1270	1270.00	0
1271	1271.00	0
1272	1272.00	0
1273	1273.00	0
1274	1274.00	0
1275	1275.00	0
1276	1276.00	0
1277	1277.00	0
1278	1278.00	0
1279	1279.00	0
1280	1280.00	0
1281	1281.00	0
1282	1282.00	0
1283	1283.00	0
1284	1284.00	0
1285	1285.00	0
1286	1286.00	0
1287	1287.00	0
1288	1288.00	0
1289	1289.00	0
1290	1290.00	0
1291	1291.00	0
1292	1292.00	0
1293	1293.00	0
1294	1294.00	0
1295	1295.00	0
1296	1296.00	0
1297	1297.00	0
1298	1298.00	0
1299	1299.00	0
1300	1300.00	0
1301	1301.00	0
1302	1302.00	0
1303	1303.00	0
1304	1304.00	0
1305	1305.00	0
1306	1306.00	0
1307	1307.00	0
1308	1308.00	0
1309	1309.00	0
1310	1310.00	0
1311	1311.00	0
1312	1312.00	0
1313	1313.00	0
1314	1314.00	0
1315	1315.00	0
1316	1316.00	0
1317	1317.00	0
1318	1318.00	0
1319	1319.00	0
1320	1320.00	0
1321	1321.00	0
1322	1322.00	0
1323	1323.00	0
1324	1324.00	0
1325	1325.00	0
1326	1326.00	0
1327	1327.00	0
1328	1328.00	0
1329	1329.00	0
1330	1330.00	0
1331	1331.00	0
1332	1332.00	0
1333	1333.00	0
1334	1334.00	0
1335	1335.00	0
1336	1336.00	0
1337	1337.00	0
1338	1338.00	0
1339	1339.00	0
1340	1340.00	0
1341	1341.00	0
1342	1342.00	0
1343	1343.00	0
1344	1344.00	0
1345	1345.00	0
1346	1346.00	0
1347	1347.00	0
1348	1348.00	0
1349	1349.00	0
1350	1350.00	0
1351	1351.00	0
1352	1352.00	0
1353	1353.00	0
1354	1354.00	0
1355	1355.00	0
1356	1356.00	0
1357	1357.00	0
1358	1358.00	0
1359	1359.00	0
1360	1360.00	0
1361	1361.00	0
1362	1362.00	0
1363	1363.00	0
1364	1364.00	0
1365	1365.00	0
1366	1366.00	0
1367	1367.00	0
1368	1368.00	0
1369	1369.00	0
1370	1370.00	0
1371	1371.00	0
1372	1372.00	0
1373	1373.00	0
1374	1374.00	0
1375	1375.00	0
1376	1376.00	0
1377	1377.00	0
1378	1378.00	0
1379	1379.00	0
1380	1380.00	0
1381	1381.00	0
1382	1382.00	0
1383	1383.00	0
1384	1384.00	0
1385	1385.00	0
1386	1386.00	0
1387	1387.00	0
1388	1388.00	0
1389	1389.00	0
1390	1390.00	0
1391	1391.00	0
1392	1392.00	0
1393	1393.00	0
1394	1394.00	0
1395	1395.00	0
1396	1396.00	0
1397	1397.00	0
1398	1398.00	0
1399	1399.00	0
1400	1400.00	0
1401	1401.00	0
1402	1402.00	0
1403	1403.00	0
1404	1404.00	0
1405	1405.00	0
1406	1406.00	0
1407	1407.00	0
1408	1408.00	0
1409	1409.00	0
1410	1410.00	0
1411	1411.00	0
1412	1412.00	0
1413	1413.00	0
1414	1414.00	0
1415	1415.00	0
1416	1416.00	0
1417	1417.00	0
1418	1418.00	0
1419	1419.00	0
1420	1420.00	0
1421	1421.00	0
1422	1422.00	0
1423	1423.00	0
1424	1424.00	0
1425	1425.00	0
1426	1426.00	0
1427	1427.00	0
1428	1428.00	0
1429	1429.00	0
1430	1430.00	0
1431	1431.00	0
1432	1432.00	0
1433	1433.00	0
1434	1434.00	0
1435	1435.00	0
1436	1436.00	0
1437	1437.00	0
1438	1438.00	0
1439	1439.00	0
1440	1440.00	0
1441	1441.00	0
1442	1442.00	0
1443	1443.00	0
1444	1444.00	0
1445	1445.00	0
1446	1446.00	0
1447	1447.00	0
1448	1448.00	0
1449	1449.00	0
1450	1450.00	0
1451	1451.00	0
1452	1452.00	0
1453	1453.00	0
1454	1454.00	0
1455	1455.00	0
1456	1456.00	0
1457	1457.00	0
1458	1458.00	0
1459	1459.00	0
1460	1460.00	0
1461	1461.00	0
1462	1462.00	0
1463	1463.00	0
1464	1464.00	0
1465	1465.00	0
1466	1466.00	0
1467	1467.00	0
1468	1468.00	0
1469	1469.00	0
1470	1470.00	0
1471	1471.00	0
1472	1472.00	0
1473	1473.00	0
1474	1474.00	0
1475	1475.00	0
1476	1476.00	0
1477	1477.00	0
1478	1478.00	0
1479	1479.00	0
1480	1480.00	0
1481	1481.00	0
1482	1482.00	0
1483	1483.00	0
1484	1484.00	0
1485	1485.00	0
1486	1486.00	0
1487	1487.00	0
1488	1488.00	0
1489	1489.00	0
1490	1490.00	0
1491	1491.00	0
1492	1492.00	0
1493	1493.00	0
1494	1494.00	0
1495	1495.00	0
1496	1496.00	0
1497	1497.00	0
1498	1498.00	0
1499	1499.00	0
1500	1500.00	0
1501	1501.00	0
1502	1502.00	0
1503	1503.00	0
1504	1504.00	0
1505	1505.00	0
1506	1506.00	0
1507	1507.00	0
1508	1508.00	0
1509	1509.00	0
1510	1510.00	0
1511	1511.00	0
1512	1512.00	0
1513	1513.00	0
1514	1514.00	0
1515	1515.00	0
1516	1516.00	0
1517	1517.00	0
1518	1518.00	0
1519	1519.00	0
1520	1520.00	0
1521	1521.00	0
1522	1522.00	0
1523	1523.00	0
1524	1524.00	0
1525	1525.00	0
1526	1526.00	0
1527	1527.00	0
1528	1528.00	0
1529	1529.00	0
1530	1530.00	0
1531	1531.00	0
1532	1532.00	0
1533	1533.00	0
1534	1534.00	0
1535	1535.00	0
1536	1536.00	0
1537	1537.00	0
1538	1538.00	0
1539	1539.00	0
1540	1540.00	0
1541	1541.00	0
1542	1542.00	0
1543	1543.00	0
1544	1544.00	0
1545	1545.00	0
1546	1546.00	0
1547	1547.00	0
1548	1548.00	0
1549	1549.00	0
1550	1550.00	0
1551	1551.00	0
1552	1552.00	0
1553	1553.00	0
1554	1554.00	0
1555	1555.00	0
1556	1556.00	0
1557	1557.00	0
1558	1558.00	0
1559	1559.00	0
1560	1560.00	0
1561	1561.00	0
1562	1562.00	0
1563	1563.00	0
1564	1564.00	0
1565	1565.00	0
1566	1566.00	0
1567	1567.00	0
1568	1568.00	0
1569	1569.00	0
1570	1570.00	0
1571	1571.00	0
1572	1572.00	0
1573	1573.00	0
1574	1574.00	0
1575	1575.00	0
1576	1576.00	0
1577	1577.00	0
1578	1578.00	0
1579	1579.00	0
1580	1580.00	0
1581	1581.00	0
1582	1582.00	0
1583	1583.00	0
1584	1584.00	0
1585	1585.00	0
1586	1586.00	0
1587	1587.00	0
1588	1588.00	0
1589	1589.00	0
1590	1590.00	0
1591	1591.00	0
1592	1592.00	0
1593	1593.00	0
1594	1594.00	0
1595	1595.00	0
1596	1596.00	0
1597	1597.00	0
1598	1598.00	0
1599	1599.00	0
